DTSZ7.10.2.bdom = [ 1.31003136724 , 1.29749362736 , 1.20621954554 , 1.2350365785 , 1.18379527255 , 1.20979002536 , 1.23076186266 , 1.2490190583 , 1.19670465034 , 1.19281912468 , 1.20753085449 , 1.2635376895 , 1.1821748472 , 1.21474444839 , 1.16993742689 , 1.24968380088 , 1.22434174398 , 1.22512692897 , 1.20346022775 , 1.21941574775 , ]
DTSZ7.10.2.cdom = [ 1.23044240051 , 1.22039883898 , 1.15238249841 , 1.17863921115 , 1.14451111414 , 1.14383681893 , 1.1800817884 , 1.15891534085 , 1.07718702853 , 1.11111227049 , 1.14283015842 , 1.17073240443 , 1.11045313663 , 1.14622713204 , 1.13469318889 , 1.18070881288 , 1.22002004311 , 1.17796823423 , 1.1664071941 , 1.15479101405 , ]
DTSZ7.10.4.bdom = [ 1.33359283399 , 1.3652739877 , 1.30797146871 , 1.33047348524 , 1.26688977922 , 1.26417258907 , 1.34661033609 , 1.2636723851 , 1.26560036524 , 1.23899983523 , 1.2759123837 , 1.30863280067 , 1.27581604028 , 1.21859151396 , 1.23304016147 , 1.23979415613 , 1.32756747024 , 0.820908437251 , 1.34354135738 , 1.31758173922 , ]
DTSZ7.10.4.cdom = [ 1.22848631191 , 1.18569845181 , 1.27700358425 , 1.12957229506 , 1.045602413 , 1.15348311245 , 1.2406689717 , 1.25932831502 , 1.14716413324 , 1.13177284997 , 1.19490852422 , 1.16247704838 , 1.11237868724 , 1.16951351683 , 1.18245583318 , 1.12297127596 , 1.17279300241 , 1.09471325864 , 1.17269466788 , 1.15173710811 , ]
DTSZ7.10.6.bdom = [ 1.4971348171 , 1.40339119939 , 1.43818641756 , 1.46074534882 , 1.46441858135 , 1.32265897995 , 1.39109901297 , 1.30137293011 , 1.31937546785 , 1.35186319538 , 1.39495149922 , 1.39692714639 , 1.37006574038 , 1.31823576937 , 1.39460082788 , 1.34471227011 , 1.40422361214 , 1.38651158413 , 1.38327213361 , 1.35976138481 , ]
DTSZ7.10.6.cdom = [ 1.42665013805 , 1.30314150694 , 1.33481398218 , 1.42169868749 , 1.21871947859 , 1.20650634338 , 1.24938247788 , 1.24074805282 , 1.16235078676 , 1.3197864779 , 1.39784224689 , 1.28619387315 , 1.22027994707 , 1.14371870928 , 1.31116655898 , 1.24200732461 , 1.21393353029 , 1.20155433094 , 1.27951631609 , 1.34245877382 , ]
DTSZ7.10.8.bdom = [ 1.52403001944 , 1.25588978567 , 1.10729878915 , 1.4189294424 , 1.15146572999 , 1.30700637418 , 1.22415174731 , 1.34082429688 , 1.23688512297 , 1.28375142204 , 1.36453432156 , 1.53350877607 , 0.978908522753 , 1.24078514022 , 1.27361106417 , 1.2004138563 , 1.26318144893 , 1.25828563766 , 1.1809958438 ,
DTSZ7.10.8.cdom = [ 2.10682326945 , 1.76873473472 , 1.63508505646 , 1.86662831004 , 1.59167193325 , 1.33630948285 , 1.66811530202 , 1.58358457811 , 1.60495028983 , 1.49649554863 , 1.77302357589 , 1.65012741693 , 1.56933119 , 1.53186608937 , 1.52465479252 , 1.50544890564 , 1.55779200491 , 1.52281519166 , 1.39413301974 , 1.58001402304 , ]
DTSZ7.20.2.bdom = [ 1.26633321401 , 1.24817687751 , 1.22484430552 , 1.21079347048 , 1.21364026353 , 1.20901830192 , 1.19449346157 , 1.22234154708 , 1.22366665197 , 1.29514772783 , 1.21398697569 , 1.20073878046 , 1.29744339302 , 1.23609063609 , 1.26287979414 , 1.27196352604 , 1.27388858392 , 1.2536815839 , 1.26219067811 , 1.23918449925 , ]
DTSZ7.20.2.cdom = [ 1.45115757089 , 1.2331559778 , 1.16986804744 , 1.15606212725 , 1.14622214526 , 1.15747396761 , 1.1657376136 , 1.18929380665 , 1.16613302023 , 1.19159864672 , 1.1436516604 , 1.13064127404 , 1.23182927393 , 1.15080925081 , 1.17497283095 , 1.22295369851 , 1.17251868698 , 1.19967683875 , 1.19160979892 , 1.16104900361 , ]
